user_id,video_id,watch_time_s,duration_s,watch_ratio
141,292,6.31,41.0,0.1538
141,299,5.58,54.83,0.1018
141,282,12.89,44.79,0.2879
141,312,32.0,52.12,0.6139
141,384,19.2,44.88,0.4277
141,254,5.01,27.83,0.1801
141,236,4.71,29.37,0.1603
141,109,0.0,43.57,0.0
141,379,0.51,16.72,0.0303
141,265,0.0,26.22,0.0
141,146,4.15,18.28,0.2272
141,117,6.71,20.94,0.3206
141,148,3.25,56.26,0.0577
141,396,6.97,37.48,0.186
141,139,7.41,14.04,0.5273
141,44,14.39,53.21,0.2704
141,352,8.69,22.22,0.391
141,60,35.41,54.65,0.648
141,124,5.6,10.43,0.5368
141,121,1.24,21.97,0.0562
141,57,17.47,48.62,0.3594
141,64,7.51,14.03,0.5355
142,79,3.98,11.97,0.3322
142,29,12.82,28.92,0.4433
142,297,16.63,20.79,0.7996
142,323,4.39,46.77,0.0938
142,285,20.59,50.94,0.4041
142,202,1.77,9.99,0.1769
142,39,0.73,20.4,0.0358
142,32,3.52,50.38,0.0699
142,190,1.29,37.38,0.0346
142,361,8.37,53.32,0.157
142,80,3.31,30.35,0.1091
142,305,12.95,33.17,0.3903
142,321,5.23,39.32,0.133
142,324,6.57,52.56,0.125
142,307,18.28,53.75,0.34
142,263,9.58,51.87,0.1846
142,207,14.59,29.75,0.4906
142,234,1.19,22.98,0.0517
142,359,5.94,30.78,0.1929
142,42,5.92,12.11,0.4887
142,145,4.4,41.65,0.1057
142,120,7.08,29.3,0.2417
142,6,1.86,15.45,0.1206
142,13,0.0,33.28,0.0
142,185,18.64,36.03,0.5173
142,103,8.26,50.03,0.1652
142,396,13.16,37.48,0.3511
142,128,0.25,9.48,0.0264
142,133,0.28,12.07,0.0233
142,9,8.44,41.48,0.2035
142,395,4.33,30.58,0.1417
142,344,4.88,23.86,0.2044
142,20,11.36,22.63,0.502
142,48,2.76,37.28,0.074
142,129,2.44,12.16,0.201
142,182,17.32,39.65,0.4369
142,74,1.94,24.83,0.0779
142,11,1.3,44.74,0.029
142,224,0.92,16.48,0.0559
142,394,3.33,21.74,0.1532
142,176,2.9,57.54,0.0503
142,83,4.56,15.95,0.2859
142,109,9.06,43.57,0.2078
142,282,2.48,44.79,0.0554
142,308,3.29,24.36,0.135
142,385,0.0,27.37,0.0
142,165,2.15,15.05,0.1429
142,53,1.57,29.95,0.0523
142,54,3.43,27.04,0.1267
142,322,4.49,44.84,0.1002
142,96,2.72,10.46,0.2604
142,26,1.91,12.54,0.1524
142,71,6.54,21.16,0.3092
142,266,1.14,11.49,0.099
142,25,5.78,19.91,0.2903
142,226,2.13,46.3,0.046
142,380,0.7,18.12,0.0387
142,180,1.68,23.07,0.0729
142,378,10.38,32.12,0.3231
142,113,0.46,14.81,0.0314
143,127,0.0,25.48,0.0
143,173,7.62,50.63,0.1506
143,68,55.68,55.68,1.0
143,326,4.98,14.03,0.3548
143,0,16.81,16.88,0.9957
143,375,2.76,39.96,0.069
143,275,9.03,54.02,0.1672
143,89,17.27,51.97,0.3323
143,1,0.0,35.41,0.0
143,92,1.59,14.38,0.1104
143,144,2.37,12.5,0.1894
143,147,0.41,29.98,0.0137
143,45,0.1,52.28,0.0018
143,295,3.29,28.37,0.1161
143,116,3.69,36.48,0.101
143,119,2.11,31.21,0.0675
143,26,7.39,12.54,0.5898
143,58,1.46,8.15,0.1788
143,65,22.98,24.57,0.935
143,395,0.0,30.58,0.0
143,249,2.98,57.2,0.0522
143,385,16.76,27.37,0.6124
143,123,5.71,57.03,0.1002
143,202,0.0,9.99,0.0
143,365,17.91,43.09,0.4155
143,321,0.91,39.32,0.0233
143,253,3.05,44.0,0.0693
143,286,37.51,37.51,1.0
143,22,9.58,54.0,0.1774
143,390,27.86,30.32,0.9189
143,316,52.88,55.99,0.9443
143,164,3.38,22.63,0.1495
143,121,3.97,21.97,0.1805
143,108,6.23,39.1,0.1595
143,67,0.0,11.15,0.0
143,13,2.17,33.28,0.0651
143,6,2.77,15.45,0.1792
143,197,13.49,57.3,0.2355
143,96,1.96,10.46,0.1869
143,204,9.52,40.82,0.2331
143,396,10.54,37.48,0.2812
143,118,1.82,17.31,0.1051
143,107,1.93,9.81,0.1968
143,234,2.68,22.98,0.1166
143,273,5.37,36.49,0.1471
143,52,5.61,21.44,0.2615
143,346,40.9,46.55,0.8787
143,62,9.41,48.85,0.1926
143,140,0.38,37.12,0.0103
143,236,2.12,29.37,0.0723
143,358,2.28,18.74,0.1214
143,272,47.74,52.22,0.9142
143,101,4.86,27.95,0.1738
143,163,19.32,23.94,0.807
143,133,4.42,12.07,0.3664
143,221,5.46,41.59,0.1313
143,171,46.88,52.61,0.891
143,397,0.0,16.64,0.0
143,137,0.0,43.96,0.0
143,352,3.61,22.22,0.1623
144,285,25.17,50.94,0.4941
144,164,4.73,22.63,0.2089
144,111,1.85,35.67,0.0518
144,329,0.0,20.12,0.0
144,229,16.65,20.39,0.8167
144,303,29.5,35.84,0.8232
144,243,0.0,25.48,0.0
144,345,1.59,14.29,0.1113
144,321,0.68,39.32,0.0174
144,386,6.7,29.07,0.2303
144,301,2.34,27.06,0.0866
144,322,0.0,44.84,0.0
144,350,0.1,9.2,0.011
144,287,0.8,55.55,0.0144
144,388,8.61,17.6,0.4893
144,60,7.51,54.65,0.1375
144,69,6.9,55.33,0.1247
144,211,8.76,22.77,0.3849
144,277,1.5,57.26,0.0262
144,367,6.1,37.66,0.162
144,275,10.96,54.02,0.2029
144,156,13.49,27.72,0.4867
144,116,11.3,36.48,0.3098
144,392,7.29,59.33,0.1229
144,2,19.73,51.46,0.3834
144,147,9.37,29.98,0.3126
144,204,31.34,40.82,0.7677
144,188,9.64,11.56,0.8339
144,131,3.39,14.53,0.2329
144,130,6.02,9.74,0.6181
144,3,0.09,16.5,0.0053
144,310,29.69,57.32,0.518
144,189,12.56,20.12,0.6242
144,24,10.06,55.52,0.1812
144,259,5.32,38.54,0.1379
144,99,6.79,47.96,0.1415
144,82,0.0,54.4,0.0
144,6,1.32,15.45,0.0857
144,378,9.47,32.12,0.2949
144,354,2.07,10.63,0.1948
144,108,8.13,39.1,0.208
144,110,25.03,37.22,0.6724
144,207,19.02,29.75,0.6393
144,21,4.72,29.06,0.1624
144,325,5.57,23.26,0.2394
144,226,5.6,46.3,0.121
144,336,9.26,48.88,0.1895
144,331,4.08,48.31,0.0845
144,265,2.61,26.22,0.0997
144,316,3.98,55.99,0.0711
144,397,2.82,16.64,0.1696
144,119,1.25,31.21,0.0399
144,374,28.13,35.1,0.8014
144,241,0.0,17.09,0.0
144,139,1.06,14.04,0.0753
144,238,17.63,19.83,0.889
144,13,6.0,33.28,0.1802
144,292,6.36,41.0,0.1552
144,113,2.54,14.81,0.1718
144,121,20.06,21.97,0.9129
145,189,9.77,20.12,0.4856
145,203,3.74,58.98,0.0634
145,264,1.11,56.32,0.0197
145,131,1.26,14.53,0.0866
145,237,0.0,43.15,0.0
145,240,9.39,45.09,0.2082
145,321,0.0,39.32,0.0
145,392,8.5,59.33,0.1433
145,234,1.15,22.98,0.0499
145,342,13.02,48.44,0.2688
145,349,3.73,10.96,0.3406
145,241,0.68,17.09,0.04
145,381,2.23,27.83,0.0801
145,45,0.0,52.28,0.0
145,133,2.44,12.07,0.202
145,43,6.82,24.58,0.2776
145,75,4.1,14.64,0.2802
145,31,0.0,28.61,0.0
145,355,4.36,16.86,0.2588
145,182,14.74,39.65,0.3716
145,116,4.89,36.48,0.1341
145,344,0.76,23.86,0.032
145,301,5.98,27.06,0.2211
145,114,2.46,11.31,0.2172
145,95,25.97,48.77,0.5325
145,317,15.94,59.01,0.2702
145,384,0.0,44.88,0.0
145,101,10.3,27.95,0.3685
145,2,9.48,51.46,0.1843
145,371,0.0,12.45,0.0
145,291,1.01,8.8,0.1153
145,71,3.35,21.16,0.1582
145,86,5.42,41.62,0.1301
145,126,0.0,20.36,0.0
145,90,0.0,23.22,0.0
145,323,4.61,46.77,0.0985
145,391,11.85,22.83,0.5191
145,187,8.41,52.02,0.1618
145,111,1.27,35.67,0.0355
145,129,1.53,12.16,0.126
145,369,0.0,42.26,0.0
145,293,12.94,25.31,0.5112
145,120,12.39,29.3,0.4226
145,107,2.02,9.81,0.2064
145,360,28.51,52.1,0.5472
145,42,6.42,12.11,0.5305
145,141,12.96,32.21,0.4023
145,306,5.4,58.16,0.0929
145,104,0.35,22.89,0.0155
145,206,8.63,40.56,0.2127
145,215,0.84,12.18,0.0687
145,352,1.67,22.22,0.0753
145,9,7.89,41.48,0.1903
145,214,22.01,26.36,0.8347
145,157,10.35,36.28,0.2854
145,29,13.17,28.92,0.4554
145,160,15.58,53.64,0.2905
145,292,4.55,41.0,0.111
145,395,1.04,30.58,0.0341
145,379,2.34,16.72,0.1399
146,107,1.83,9.81,0.1868
146,111,8.26,35.67,0.2316
146,259,3.32,38.54,0.0861
146,266,7.37,11.49,0.6413
146,379,5.24,16.72,0.3133
146,321,2.54,39.32,0.0645
146,8,9.38,31.75,0.2954
146,187,6.27,52.02,0.1206
146,395,0.29,30.58,0.0094
146,202,0.0,9.99,0.0
146,24,26.41,55.52,0.4757
146,62,7.05,48.85,0.1443
146,250,10.87,23.19,0.4686
146,284,1.99,46.6,0.0427
146,326,0.57,14.03,0.0408
146,236,22.55,29.37,0.7678
146,121,2.43,21.97,0.1108
146,278,4.17,28.71,0.1453
146,55,11.46,12.4,0.9238
146,317,11.71,59.01,0.1985
146,194,5.79,25.07,0.2308
146,197,14.13,57.3,0.2467
146,269,0.0,58.4,0.0
146,174,0.0,10.59,0.0
146,364,0.0,22.0,0.0
146,380,4.92,18.12,0.2714
146,383,11.86,26.72,0.4437
146,375,0.0,39.96,0.0
146,234,8.18,22.98,0.356
146,117,2.25,20.94,0.1073
146,349,4.03,10.96,0.3674
146,241,2.54,17.09,0.1483
146,136,0.39,22.0,0.0178
146,231,11.68,44.0,0.2654
146,216,24.36,56.1,0.4342
146,381,6.94,27.83,0.2494
146,226,22.11,46.3,0.4775
146,163,1.01,23.94,0.0423
146,311,10.14,26.83,0.3778
146,32,39.68,50.38,0.7876
146,149,19.85,26.11,0.7603
146,373,1.97,9.77,0.2017
146,256,0.74,35.71,0.0207
146,37,2.15,32.42,0.0662
146,310,2.21,57.32,0.0386
146,319,26.99,40.92,0.6597
146,104,0.0,22.89,0.0
146,382,33.34,57.14,0.5834
146,74,7.01,24.83,0.2822
146,243,2.81,25.48,0.1104
146,347,24.95,43.73,0.5706
146,71,2.44,21.16,0.1154
146,351,11.06,20.91,0.5288
146,356,10.26,26.2,0.3918
146,46,37.19,53.35,0.6972
146,6,1.41,15.45,0.0914
146,254,13.78,27.83,0.4952
146,237,8.66,43.15,0.2007
146,384,0.0,44.88,0.0
146,244,5.97,56.36,0.1059
147,133,5.79,12.07,0.4796
147,71,0.0,21.16,0.0
147,309,2.12,43.56,0.0487
147,106,3.5,9.01,0.3887
147,214,10.68,26.36,0.405
147,128,7.2,9.48,0.7599
147,171,42.36,52.61,0.8051
147,86,9.22,41.62,0.2214
147,6,0.0,15.45,0.0
147,164,5.16,22.63,0.228
147,350,0.0,9.2,0.0
147,300,9.34,52.83,0.1768
147,357,2.39,12.8,0.1865
147,136,2.73,22.0,0.1243
147,87,2.22,50.76,0.0438
147,121,10.33,21.97,0.4702
147,360,17.02,52.1,0.3266
147,368,12.47,46.31,0.2693
147,109,17.3,43.57,0.3969
147,191,4.06,9.74,0.4173
147,112,0.73,39.05,0.0187
147,333,13.47,51.56,0.2613
147,376,0.0,21.21,0.0
147,187,2.71,52.02,0.0522
147,398,0.0,30.22,0.0
147,180,0.77,23.07,0.0334
147,101,11.38,27.95,0.4074
147,334,3.21,42.73,0.0752
147,302,20.87,33.05,0.6315
147,194,10.44,25.07,0.4164
147,275,11.04,54.02,0.2044
147,15,15.03,51.61,0.2913
147,241,1.26,17.09,0.0736
147,232,22.48,52.72,0.4263
147,346,33.15,46.55,0.7122
147,29,5.85,28.92,0.2023
147,140,12.62,37.12,0.3401
147,35,4.13,14.37,0.2872
147,239,14.65,51.63,0.2838
147,330,7.6,20.32,0.374
147,263,4.14,51.87,0.0799
147,40,3.35,46.2,0.0724
147,99,2.89,47.96,0.0603
147,206,4.67,40.56,0.1152
147,321,0.0,39.32,0.0
147,162,16.43,57.83,0.284
147,215,2.53,12.18,0.2079
147,328,2.37,9.34,0.2538
147,77,16.03,29.27,0.5479
147,363,3.57,14.55,0.2456
147,192,4.66,51.98,0.0897
147,380,0.3,18.12,0.0163
147,322,2.21,44.84,0.0493
147,303,12.37,35.84,0.3452
147,96,2.31,10.46,0.221
147,23,13.95,18.78,0.743
147,62,7.21,48.85,0.1475
147,158,7.17,28.68,0.2501
147,374,19.61,35.1,0.5586
147,211,9.03,22.77,0.3965
148,251,4.42,8.66,0.5099
148,377,0.6,10.89,0.055
148,13,3.98,33.28,0.1197
148,119,24.09,31.21,0.7717
148,117,7.39,20.94,0.3529
148,375,4.59,39.96,0.1149
148,230,19.05,24.33,0.7829
148,384,1.04,44.88,0.0232
148,241,4.59,17.09,0.2683
148,102,8.54,10.35,0.8259
148,28,5.76,49.36,0.1168
148,283,18.97,35.62,0.5325
148,376,10.9,21.21,0.5142
148,222,4.57,12.15,0.3766
148,380,15.11,18.12,0.8339
148,197,23.65,57.3,0.4127
148,2,32.74,51.46,0.6362
148,369,17.72,42.26,0.4193
148,211,4.32,22.77,0.1899
148,168,0.47,17.57,0.0267
148,398,19.85,30.22,0.6569
148,210,0.0,30.38,0.0
148,84,9.78,42.09,0.2324
148,173,12.31,50.63,0.2432
148,254,4.76,27.83,0.1712
148,381,0.33,27.83,0.012
148,342,15.3,48.44,0.3159
148,198,5.21,19.01,0.2742
148,373,1.08,9.77,0.1104
148,278,0.95,28.71,0.0331
148,120,2.2,29.3,0.075
148,97,7.52,17.97,0.4187
148,24,24.93,55.52,0.4491
148,85,17.17,24.8,0.6927
148,82,32.34,54.4,0.5945
148,178,4.06,11.61,0.3493
148,8,12.22,31.75,0.385
148,272,0.0,52.22,0.0
148,276,25.55,38.17,0.6695
148,291,4.84,8.8,0.5499
148,318,14.06,20.55,0.684
148,321,8.54,39.32,0.2173
148,330,2.93,20.32,0.144
148,315,0.03,12.39,0.002
148,240,1.68,45.09,0.0372
148,55,1.96,12.4,0.1582
148,113,3.11,14.81,0.2103
148,225,13.59,21.67,0.6269
148,160,6.58,53.64,0.1227
148,194,3.12,25.07,0.1243
148,122,40.78,56.21,0.7256
148,224,2.79,16.48,0.1696
148,324,9.07,52.56,0.1726
148,45,52.28,52.28,1.0
148,392,4.99,59.33,0.0841
148,74,13.11,24.83,0.5279
148,346,0.0,46.55,0.0
148,104,0.24,22.89,0.0106
148,121,2.02,21.97,0.0918
148,358,14.74,18.74,0.7863
149,224,2.63,16.48,0.1594
149,381,5.3,27.83,0.1903
149,373,1.1,9.77,0.1122
149,321,3.92,39.32,0.0997
149,324,8.1,52.56,0.1541
149,66,1.75,17.43,0.1004
149,35,7.9,14.37,0.5498
149,289,0.94,52.57,0.0178
149,185,21.19,36.03,0.588
149,90,2.83,23.22,0.122
149,37,6.35,32.42,0.1958
149,136,0.56,22.0,0.0256
149,194,3.16,25.07,0.1262
149,8,2.31,31.75,0.0727
149,176,3.61,57.54,0.0628
149,74,0.94,24.83,0.038
149,350,0.0,9.2,0.0
149,318,0.0,20.55,0.0
149,98,11.86,49.09,0.2417
149,58,0.96,8.15,0.1181
149,386,8.26,29.07,0.2841
149,63,3.61,8.13,0.4443
149,238,14.89,19.83,0.751
149,331,9.76,48.31,0.202
149,114,1.04,11.31,0.0922
149,127,6.89,25.48,0.2705
149,156,13.96,27.72,0.5036
149,285,27.49,50.94,0.5397
149,32,2.22,50.38,0.044
149,121,19.17,21.97,0.8726
149,196,11.42,20.95,0.5451
149,18,0.0,14.94,0.0
149,150,4.63,24.44,0.1894
149,378,13.55,32.12,0.4218
149,323,3.81,46.77,0.0815
149,131,0.8,14.53,0.0549
149,233,1.52,53.96,0.0281
149,326,1.08,14.03,0.077
149,1,0.82,35.41,0.0232
149,183,3.46,39.67,0.0873
149,230,4.22,24.33,0.1735
149,270,16.52,47.67,0.3466
149,110,14.05,37.22,0.3773
149,148,13.75,56.26,0.2444
149,398,3.04,30.22,0.1007
149,33,0.48,13.86,0.0345
149,249,1.29,57.2,0.0226
149,395,0.0,30.58,0.0
149,246,6.51,40.05,0.1625
149,173,6.42,50.63,0.1268
149,382,2.42,57.14,0.0423
149,254,4.84,27.83,0.1741
149,239,15.91,51.63,0.3081
149,338,5.77,22.36,0.2582
149,141,9.83,32.21,0.3052
149,240,7.24,45.09,0.1607
149,320,10.12,12.69,0.7978
149,92,3.18,14.38,0.2209
149,102,0.94,10.35,0.0905
149,307,10.29,53.75,0.1914
150,320,2.88,12.69,0.2274
150,211,2.0,22.77,0.0876
150,398,4.12,30.22,0.1364
150,31,5.97,28.61,0.2087
150,377,0.92,10.89,0.0849
150,359,3.88,30.78,0.1262
150,47,0.68,19.78,0.0344
150,321,5.67,39.32,0.1442
150,147,11.35,29.98,0.3784
150,117,0.75,20.94,0.0359
150,229,6.03,20.39,0.2959
150,32,32.79,50.38,0.6507
150,382,31.62,57.14,0.5533
150,127,9.43,25.48,0.3701
150,393,8.5,53.66,0.1584
150,376,3.63,21.21,0.1712
150,194,0.0,25.07,0.0
150,202,0.0,9.99,0.0
150,276,6.15,38.17,0.1612
150,26,1.81,12.54,0.1447
150,93,4.22,21.28,0.1985
150,239,29.95,51.63,0.58
150,157,10.87,36.28,0.2996
150,222,9.86,12.15,0.8118
150,78,10.25,51.27,0.2
150,380,0.55,18.12,0.0305
150,190,5.47,37.38,0.1464
150,109,0.0,43.57,0.0
150,17,8.42,34.13,0.2466
150,246,0.83,40.05,0.0207
150,179,21.62,34.93,0.6187
150,295,0.57,28.37,0.02
150,302,0.0,33.05,0.0
150,45,6.44,52.28,0.1231
150,189,0.0,20.12,0.0
150,186,4.82,31.65,0.1522
150,228,42.21,53.59,0.7878
150,196,2.2,20.95,0.105
150,341,10.59,38.31,0.2765
150,253,19.21,44.0,0.4366
150,130,3.6,9.74,0.3695
150,176,18.53,57.54,0.322
150,104,2.5,22.89,0.1092
150,241,0.0,17.09,0.0
150,350,6.72,9.2,0.7302
150,277,12.69,57.26,0.2215
150,371,1.43,12.45,0.1149
150,252,0.4,13.34,0.0298
150,332,3.71,30.99,0.1197
150,288,4.62,48.62,0.095
150,6,1.42,15.45,0.0919
150,278,0.57,28.71,0.0199
150,123,21.17,57.03,0.3712
150,73,1.03,50.6,0.0203
150,0,0.0,16.88,0.0
150,90,17.68,23.22,0.7617
150,75,2.25,14.64,0.1537
150,113,0.46,14.81,0.031
150,42,1.04,12.11,0.0861
150,74,1.61,24.83,0.0647
151,382,31.16,57.14,0.5452
151,221,13.08,41.59,0.3144
151,358,10.29,18.74,0.5488
151,364,0.0,22.0,0.0002
151,259,3.47,38.54,0.0901
151,321,3.35,39.32,0.0851
151,66,11.23,17.43,0.6444
151,195,25.66,48.29,0.5314
151,51,0.21,37.96,0.0054
151,52,4.04,21.44,0.1885
151,225,11.4,21.67,0.526
151,340,5.48,40.68,0.1348
151,41,6.68,59.63,0.112
151,11,39.99,44.74,0.8939
151,343,0.0,50.05,0.0
151,208,7.76,54.06,0.1436
151,57,14.75,48.62,0.3033
151,366,4.67,29.18,0.16
151,243,2.31,25.48,0.0905
151,371,0.81,12.45,0.0651
151,64,0.0,14.03,0.0
151,74,4.51,24.83,0.1817
151,378,1.14,32.12,0.0356
151,145,22.96,41.65,0.5513
151,100,22.78,58.62,0.3886
151,135,4.69,49.74,0.0943
151,54,10.42,27.04,0.3853
151,234,5.96,22.98,0.2591
151,276,19.95,38.17,0.5226
151,6,1.71,15.45,0.1107
151,334,0.0,42.73,0.0
151,117,4.46,20.94,0.2131
151,237,5.02,43.15,0.1163
151,27,8.54,34.71,0.2462
151,149,18.87,26.11,0.7228
151,45,21.69,52.28,0.4148
151,372,0.0,23.44,0.0
151,63,0.0,8.13,0.0
151,241,2.69,17.09,0.1573
151,131,4.27,14.53,0.2936
151,356,13.83,26.2,0.5278
151,398,16.82,30.22,0.5567
151,36,6.74,46.46,0.145
151,196,2.21,20.95,0.1053
151,222,6.7,12.15,0.5512
151,331,8.18,48.31,0.1692
151,322,12.49,44.84,0.2786
151,119,19.15,31.21,0.6135
151,254,12.33,27.83,0.4429
151,383,14.92,26.72,0.5582
151,108,5.24,39.1,0.1339
151,90,21.62,23.22,0.9311
151,250,9.86,23.19,0.4253
151,175,2.18,17.8,0.1225
151,125,5.9,32.96,0.1788
151,317,15.17,59.01,0.257
151,381,7.41,27.83,0.2662
151,113,0.0,14.81,0.0
151,59,0.0,59.28,0.0
151,197,13.47,57.3,0.2351
152,249,0.21,57.2,0.0036
152,321,8.48,39.32,0.2158
152,368,15.59,46.31,0.3366
152,375,4.07,39.96,0.1018
152,140,0.15,37.12,0.004
152,346,25.44,46.55,0.5465
152,265,10.5,26.22,0.4006
152,299,10.88,54.83,0.1984
152,306,8.28,58.16,0.1424
152,111,6.93,35.67,0.1942
152,381,6.12,27.83,0.2198
152,169,3.37,21.76,0.155
152,41,32.93,59.63,0.5523
152,225,3.5,21.67,0.1614
152,255,9.93,51.34,0.1935
152,266,2.83,11.49,0.2464
152,394,19.67,21.74,0.9046
152,244,3.56,56.36,0.0632
152,252,0.75,13.34,0.0565
152,263,19.24,51.87,0.371
152,366,9.01,29.18,0.3088
152,108,19.43,39.1,0.497
152,177,3.71,10.62,0.3499
152,296,12.04,46.68,0.258
152,398,9.02,30.22,0.2985
152,199,6.68,8.31,0.8037
152,336,12.43,48.88,0.2544
152,196,4.13,20.95,0.197
152,109,20.6,43.57,0.4728
152,72,15.5,52.32,0.2962
152,362,15.7,29.06,0.5404
152,393,13.48,53.66,0.2512
152,156,7.51,27.72,0.271
152,223,15.95,58.73,0.2715
152,227,4.13,25.51,0.162
152,359,9.64,30.78,0.3131
152,6,1.12,15.45,0.0723
152,197,5.67,57.3,0.0989
152,322,0.0,44.84,0.0
152,155,5.99,41.34,0.145
152,73,14.17,50.6,0.2801
152,269,6.36,58.4,0.109
152,275,1.33,54.02,0.0247
152,181,5.86,18.1,0.3239
152,160,0.36,53.64,0.0067
152,382,6.62,57.14,0.1159
152,308,10.21,24.36,0.4191
152,246,3.25,40.05,0.081
152,195,16.11,48.29,0.3337
152,53,5.33,29.95,0.1779
152,234,4.99,22.98,0.217
152,343,0.0,50.05,0.0
152,316,33.32,55.99,0.5951
152,143,0.0,22.97,0.0
152,68,37.99,55.68,0.6822
152,193,44.26,58.35,0.7586
152,13,0.0,33.28,0.0
152,233,15.21,53.96,0.2818
152,285,7.79,50.94,0.1529
152,1,8.17,35.41,0.2306
153,258,13.09,26.33,0.4969
153,219,1.28,11.44,0.1122
153,321,0.0,39.32,0.0
153,388,7.5,17.6,0.4262
153,214,18.17,26.36,0.6891
153,120,5.77,29.3,0.1968
153,75,0.53,14.64,0.0364
153,68,25.51,55.68,0.4581
153,297,12.92,20.79,0.6213
153,111,4.89,35.67,0.1369
153,121,14.54,21.97,0.6618
153,204,28.53,40.82,0.6989
153,159,2.0,12.22,0.1635
153,86,2.59,41.62,0.0621
153,117,1.62,20.94,0.0772
153,275,10.76,54.02,0.1991
153,90,1.98,23.22,0.0853
153,307,3.23,53.75,0.0601
153,211,9.2,22.77,0.4038
153,338,2.35,22.36,0.105
153,377,1.95,10.89,0.1788
153,244,23.38,56.36,0.4148
153,395,0.0,30.58,0.0
153,207,12.46,29.75,0.4189
153,305,4.61,33.17,0.1391
153,29,9.75,28.92,0.337
153,38,18.65,42.09,0.4432
153,323,2.79,46.77,0.0596
153,302,14.54,33.05,0.4399
153,147,10.13,29.98,0.338
153,48,20.35,37.28,0.5458
153,52,0.76,21.44,0.0355
153,110,13.44,37.22,0.3611
153,5,1.0,17.57,0.0571
153,242,6.3,24.33,0.2589
153,316,22.5,55.99,0.4019
153,375,22.17,39.96,0.5549
153,387,4.48,15.29,0.2928
153,87,3.06,50.76,0.0602
153,20,11.89,22.63,0.5255
153,186,4.14,31.65,0.1309
153,42,1.52,12.11,0.1254
153,330,5.39,20.32,0.2651
153,156,9.9,27.72,0.3573
153,140,13.39,37.12,0.3606
153,98,5.71,49.09,0.1163
153,148,22.35,56.26,0.3973
153,286,20.05,37.51,0.5345
153,162,29.6,57.83,0.5119
153,336,22.54,48.88,0.4611
153,191,5.69,9.74,0.5845
153,285,19.41,50.94,0.381
153,161,13.31,43.97,0.3028
153,294,17.25,53.39,0.3231
153,208,6.13,54.06,0.1135
153,393,9.71,53.66,0.1809
153,249,0.0,57.2,0.0
153,179,2.13,34.93,0.061
153,264,6.45,56.32,0.1145
153,133,5.68,12.07,0.4708
154,282,11.49,44.79,0.2566
154,235,10.2,35.61,0.2864
154,254,0.63,27.83,0.0227
154,120,4.17,29.3,0.1422
154,286,1.4,37.51,0.0374
154,33,0.0,13.86,0.0
154,98,22.24,49.09,0.4531
154,71,9.93,21.16,0.4695
154,117,5.46,20.94,0.2608
154,321,9.89,39.32,0.2515
154,205,19.34,37.58,0.5147
154,313,36.65,49.46,0.741
154,324,18.63,52.56,0.3544
154,182,25.79,39.65,0.6503
154,136,3.15,22.0,0.1431
154,28,34.75,49.36,0.7041
154,354,5.49,10.63,0.5161
154,367,2.93,37.66,0.0778
154,294,0.0,53.39,0.0
154,234,0.92,22.98,0.0402
154,363,1.34,14.55,0.0924
154,129,4.87,12.16,0.4003
154,381,5.41,27.83,0.1942
154,384,17.98,44.88,0.4006
154,309,23.62,43.56,0.5422
154,9,2.27,41.48,0.0547
154,159,1.05,12.22,0.0863
154,121,1.99,21.97,0.0904
154,305,12.8,33.17,0.3861
154,339,0.59,26.48,0.0224
154,337,17.92,53.76,0.3334
154,94,4.54,14.21,0.3196
154,192,16.93,51.98,0.3257
154,270,38.48,47.67,0.8073
154,238,0.0,19.83,0.0
154,22,6.19,54.0,0.1147
154,140,3.55,37.12,0.0956
154,278,6.42,28.71,0.2237
154,180,5.08,23.07,0.2203
154,95,0.0,48.77,0.0
154,59,27.27,59.28,0.4601
154,338,12.88,22.36,0.5759
154,26,1.15,12.54,0.092
154,243,12.45,25.48,0.4885
154,233,10.68,53.96,0.1979
154,39,2.57,20.4,0.1258
154,154,8.32,19.56,0.4255
154,349,1.85,10.96,0.1686
154,352,7.69,22.22,0.346
154,37,11.03,32.42,0.3403
154,364,13.23,22.0,0.6012
154,175,6.71,17.8,0.3772
154,256,0.0,35.71,0.0
154,47,0.8,19.78,0.0403
154,213,7.9,24.39,0.3238
154,265,3.09,26.22,0.1177
154,139,8.93,14.04,0.6362
154,165,8.15,15.05,0.5416
154,293,8.44,25.31,0.3336
154,99,12.71,47.96,0.2651
155,321,4.58,39.32,0.1166
155,82,2.1,54.4,0.0385
155,39,9.87,20.4,0.4838
155,109,9.26,43.57,0.2126
155,331,0.09,48.31,0.0019
155,149,1.47,26.11,0.0563
155,263,22.47,51.87,0.4332
155,209,0.0,45.07,0.0
155,350,1.85,9.2,0.2015
155,9,3.91,41.48,0.0944
155,238,1.24,19.83,0.0623
155,157,6.22,36.28,0.1714
155,324,35.09,52.56,0.6677
155,342,2.65,48.44,0.0547
155,356,1.5,26.2,0.0574
155,245,13.93,31.72,0.4393
155,22,13.71,54.0,0.2539
155,394,13.33,21.74,0.613
155,81,2.71,26.44,0.1024
155,265,7.11,26.22,0.2712
155,7,5.85,33.48,0.1749
155,12,7.29,25.49,0.2861
155,344,11.48,23.86,0.481
155,393,2.41,53.66,0.045
155,117,1.83,20.94,0.0872
155,206,11.86,40.56,0.2924
155,4,0.65,32.32,0.0201
155,34,4.77,22.74,0.2098
155,359,9.31,30.78,0.3025
